personal_injury,make,model,color
false,HONDA,CRV,MAROON
false,TOYT,SOLORA,WHITE
false,HONDA,ACCORD,GRAY
false,SUBA,SW,RED
false,HONDA,ACCORD,GRAY
false,SUB,OUTBACK,GOLD
false,DODGE,DART,WHITE
false,DODGE,DART,WHITE
false,HOND,4S,SILVER
false,HOND,4S,SILVER
false,FORD,EXPLORER,"BLUE, LIGHT"
false,TOYOTA,CAMRY,GRAY
false,HONDA,ACCORD,SILVER
false,HONDA,ACCORD,SILVER
false,FORD,F150,GRAY
false,VOLKSWAGEN,JETTA TSI,GRAY
false,TOYOTA,COROLLA,RED
false,HOND,CIVIC,GRAY
false,CHEV,MALIBU,BLUE
false,HOND,CIVIC,GRAY
false,MAZD,3,"BLUE, DARK"
false,FORD,EXPLORER,GREEN
false,HYUNDAI,SANTE FE,BLACK
false,SAAB,900S,GREEN
false,HONDA,CIVIC,BLACK
false,NISSAN,MAXIMA,BLACK
true,INFINITI,SEDAN,GRAY
true,INFINITI,SEDAN,GRAY
false,HYUNDAI,ELANTRA,BLUE
false,FORD,EXPEDITION,BLUE
false,JEEP,GRAND CHEROKEE,RED
false,TOYOTA,RAV4,SILVER
false,DODGE,CARAVAN,RED
false,TOYT,COROLLA,BLUE
false,DODGE,CARAVAN,RED
false,DODGE,CARAVAN,RED
false,TOYOTA,HIGHLANDER,TAN
false,TOYOTA,HIGHLANDER,TAN
false,HYUNDAI,SONATA,BLACK
false,HYUNDAI,SONATA,BLACK
false,TOYOTA,COROLLA,"GREEN, DK"
false,NISSAN,ALTIMA,BLACK
false,CHEVROLET,VAN,WHITE
false,CHEVROLET,VAN,WHITE
false,NISSAN,ALTIMA,BLACK
false,FORD,MUSTANG,YELLOW
false,FORD,MUSTANG,YELLOW
false,FORD,CROWN VICTORIA,"GREEN, DK"
false,GMC,YUKON XL,BLACK
false,FORD,CROWN VICTORIA,"GREEN, DK"
false,HONDA,CRV,"BLUE, LIGHT"
false,CHEVROLET,TRAILBLAZER,"BLUE, DARK"
false,CHEVROLET,TRAILBLAZER,"BLUE, DARK"
false,CHEVROLET,TRAILBLAZER,"BLUE, DARK"
false,AUDI,Q5,BLACK
false,AUDI,Q5,BLACK
false,AUDI,Q5,BLACK
false,TOYT,VN,SILVER
false,TOYT,VN,SILVER
false,SUZUKI,SX4,SILVER
false,CRYSTLER,TOWN AND COUNTR,BLUE
false,TOYOTA,COROLLA,BLACK
false,FORD,CROWN VIC,MAROON
false,HOND,4S,BLACK
false,TOYOTA,COROLLA,BLUE
false,TOYOTA,COROLLA,BLUE
false,TOYOTA,CAMRY,GRAY
false,HONDA,PILOT,GRAY
false,TOYT,RAV4,BLACK
false,TOYOTA,4 RUNNER,SILVER
false,IZUZU,RODEO,SILVER
false,CHRY,TOWN & COUNTRY,GOLD
false,ACUR,4S,BLACK
false,TOYOTA,COROLLA,SILVER
false,BMW,SU,SILVER
false,AUDI,A3,WHITE
false,AUDI,A3,WHITE
false,ACURA,RDX,BLACK
false,HONDA,4S,WHITE
false,HONDA,4S,WHITE
false,FORD,4S,GRAY
false,GMC,YUKON,GRAY
false,TOYT,TK,SILVER
false,HONDA,CIVIC,"BLUE, LIGHT"
false,HONDA,CIVIC,SILVER
false,HONDA,CIVIC,SILVER
false,CHEVY,MALIBU,BLACK
false,HYUN,SONATA,SILVER
false,INFI,JX35,GRAY
false,DODGE,CHARGER,SILVER
false,DODGE,CHARGER,SILVER
false,TOYOTA,CAMRY,"BLUE, DARK"
false,HYUNDAI,ACCENT,YELLOW
false,HONDA,ACCORD,SILVER
false,CHEV,TK,BLACK
false,DODGE,CALIBER,WHITE
false,TOYOTA,COROLLA,WHITE
false,CHEV,TK,WHITE
false,TOYOTA,COROLLA,RED
false,TOYOTA,COROLLA,RED
false,HOND,ACCORD,GREEN
false,TOYT,TUNDRA,SILVER
false,HONDA,CIVIC,BLACK
false,HONDA,VAN,BEIGE
false,CHEVROLET,VAN,GRAY
false,HOND,4S,BEIGE
false,HOND,4S,BLUE
false,CHEVY,SUBURBAN,WHITE
false,JEEP,TK,"BLUE, DARK"
false,HOND,CIVIC,GRAY
false,MAZD,3,"BLUE, DARK"
false,NISSAN,FRONTIER,SILVER
false,NISSAN,FRONTIER,SILVER
false,HYUNDAI,ELANTRA,BLUE
false,HOND,VN,WHITE
false,FORD,2H,RED
false,TOYT,COROLLA,BLACK
false,HOND,TK,"BLUE, LIGHT"
false,SCION,TC,RED
false,CHEV,TRUCK,BLUE
false,SUBURU,OUTBACK,BLUE
false,CADILLAC,DTS,"BLUE, LIGHT"
false,FORD,FIESTA,WHITE
false,TOYT,4S,RED
false,ISUZU,TROOPER,SILVER
false,NISSAN,MAXIMA,BLUE
true,HONDA,2S,SILVER
false,INFI,2S,BLACK
false,INFI,2S,BLACK
false,INFI,2S,BLACK
false,INFI,2S,BLACK
false,LINCOLN,4S,BLACK
false,LINCOLN,4S,BLACK
false,FORD,F150,WHITE
false,FORD,F150,WHITE
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,KIA,SEDONA,BLACK
false,KIA,RIO,YELLOW
false,NISSAN,SENTRA,BLUE
false,CHEVY,SUBURBAN,BLACK
false,TOYOTA,TERCEL,GRAY
false,VOLK,4S,BLACK
false,TOYOTA,SIENNA,WHITE
false,TOYOTA,PRIUS,SILVER
false,TOYT,PRIUS,BLACK
false,NISSAN,ALTIMA,WHITE
false,NISSAN,ALTIMA,WHITE
false,CHEVY,COBOLT,BLUE
false,TOYT,4S,GREEN
false,TOYT,4S,GREEN
false,TOYOTA,CAROLLA,RED
false,CHEVORLET,CAMERO,WHITE
false,ACURA,MDX,"GREEN, LGT"
false,ACURA,MDX,"GREEN, LGT"
false,ACURA,MDX,"GREEN, LGT"
false,ACURA,MDX,"GREEN, LGT"
false,ACURA,MDX,"GREEN, LGT"
false,NISSAN,FRONTIER,SILVER
false,NISSAN,FRONTIER,SILVER
false,NISSAN,FRONTIER,SILVER
false,NISSAN,FRONTIER,SILVER
false,NISSAN,FRONTIER,SILVER
false,FORD,MUSTANG,BLACK
false,CADI,TK,WHITE
false,FORD,MUSTANG,BLACK
false,CADI,TK,WHITE
false,TOYOTA,COROLLA,BLUE
false,ACURA,MDX,"BLUE, DARK"
false,FORD,MUSTANG,BLACK
false,CADI,TK,WHITE
false,TOYOTA,COROLLA,BLUE
false,FORD,MUSTANG,BLACK
false,CADI,TK,WHITE
false,TOYOTA,COROLLA,BLUE
false,FORD,MUSTANG,BLACK
false,CADI,TK,WHITE
false,TOYOTA,COROLLA,BLUE
true,LINC,MKZ,BLACK
false,SUZUKI,SX4,BLACK
false,TOYT,TK,BLACK
false,TOYOTA,PRIUS,GRAY
false,NISS,TK,WHITE
false,TOYOTA,CORROLLA,GOLD
false,TOYOTA,CORROLLA,GOLD
false,TOYOTA,CORROLLA,GOLD
false,TOYOTA,CORROLLA,GOLD
false,TOYOTA,CORROLLA,GOLD
false,TOYOTA,CORROLLA,GOLD
false,TOYOTA,CORROLLA,GOLD
false,TOYOTA,CORROLLA,GOLD
false,TOYOTA,CORROLLA,GOLD
false,HONDA,ACCORD,BLACK
false,HONDA,4S,GRAY
false,HONDA,4S,GRAY
false,HONDA,4S,GRAY
false,HONDA,4S,GRAY
false,HONDA,4S,GRAY
false,FORD,EXPEDITION,WHITE
false,CHEVROLET,SUBURBAN,BLACK
false,CHEVROLET,SUBURBAN,BLACK
false,TOYOTA,SIENNA,GRAY
false,DODGE,CHARGER,WHITE
false,DODGE,CHARGER,WHITE
false,DODGE,CHARGER,WHITE
false,DODGE,CHARGER,WHITE
false,TOYOTA,CAMRY,SILVER
false,DODGE,CHARGER,WHITE
false,TOYOTA,CAMRY,SILVER
false,TOYOTA,CAMRY,SILVER
false,TOYOTA,CAMRY,SILVER
false,TOYOTA,CAMRY,SILVER
false,HONDA,TK,RED
false,CHRYSLER,4S,WHITE
false,LEXUS,RX300,WHITE
false,TOYOTA,LANDCRUISER,GRAY
false,TOYOTA,LANDCRUISER,GRAY
false,TOYOTA,LANDCRUISER,GRAY
false,TOYOTA,LANDCRUISER,GRAY
false,NISS,TK,SILVER
false,BMW,550,BLACK
false,CHEVY,TK,WHITE
false,MAZDA,6,GRAY
false,HONDA,ACCORD,SILVER
false,AUDI,Q7,GRAY
false,DODGE,AVENGER,WHITE
false,LEXUS,RX450,GRAY
false,DODGE,AVENGER,WHITE
false,TOYOTA,CAMRY,TAN
false,TOYOTA,CAMRY,TAN
false,LEXUS,ES300,SILVER
false,LEXUS,ES300,SILVER
false,LEXUS,ES300,SILVER
false,VOLKSWAGEN,JETTA,SILVER
false,LEXUS,ES300,SILVER
false,VOLKSWAGEN,JETTA,SILVER
false,VOLKSWAGEN,JETTA,SILVER
false,VOLKSWAGEN,JETTA,SILVER
false,VOLKSWAGEN,JETTA,SILVER
false,VOLKSWAGEN,JETTA,SILVER
false,VOLKSWAGEN,JETTA,SILVER
false,KIA,SORENTO,GRAY
true,NISSAN,350Z,GRAY
true,NISSAN,350Z,GRAY
false,FORD,FOCUS,WHITE
false,FORD,FOCUS,WHITE
false,CHEV,MALIBU,TAN
false,HONDA,ACCORD,BLACK
false,FORD,EXPEDITION,WHITE
false,FORD,EXPEDITION,WHITE
false,FORD,EXPEDITION,WHITE
false,FORD,EXPEDITION,WHITE
false,FORD,EXPEDITION,WHITE
false,FORD,EXPEDITION,WHITE
false,HONDA,ACCORD,BLACK
false,HONDA,ACCORD,BLACK
false,HONDA,ACCORD,BLACK
false,HONDA,ACCORD,BLACK
false,HONDA,ACCORD,BLACK
false,HONDA,ACCORD,BLACK
false,HONDA,ACCORD,BLACK
false,INFINITI,M45,SILVER
false,LAND ROVER,RANGE ROVER,BLACK
false,LAND ROVER,RANGE ROVER,BLACK
false,HONDA,CIVIC,RED
false,HONDA,CIVIC,RED
false,NISS,ROGUE,SILVER
false,HONDA,CIVIC,RED
false,NISS,ROGUE,SILVER
false,HONDA,CIVIC,RED
false,NISS,ROGUE,SILVER
false,HONDA,CIVIC,RED
false,NISS,ROGUE,SILVER
false,HONDA,CIVIC,RED
false,NISS,ROGUE,SILVER
false,HONDA,RIDGELINE,BLACK
false,HONDA,RIDGELINE,BLACK
false,HONDA,RIDGELINE,BLACK
false,HONDA,RIDGELINE,BLACK
false,HONDA,RIDGELINE,BLACK
false,MB,SEDAN,BLACK
false,MB,SEDAN,BLACK
false,MB,SEDAN,BLACK
false,HONDA,CIVIC,BLACK
false,HONDA,CIVIC,BLACK
false,HONDA,CIVIC,BLACK
false,HONDA,CIVIC,BLACK
false,CHEV,COBALT,SILVER
false,CHEV,COBALT,SILVER
false,SATU,AURA,SILVER
false,SATU,AURA,SILVER
false,KIA,OPTIMA,WHITE
false,VOLKSWAGON,JETTA,"BLUE, DARK"
false,VOLKSWAGON,JETTA,"BLUE, DARK"
false,HONDA,ACCORD,SILVER
false,FORD,F150,WHITE
false,NISS,4S,BEIGE
false,NISS,4S,BEIGE
false,NISS,4S,BEIGE
false,CHEVY,4S,SILVER
false,NISS,4S,BEIGE
false,CHEVY,4S,SILVER
false,NISS,4S,BEIGE
false,HOND,2S,SILVER
false,NISS,4S,BEIGE
false,HOND,2S,SILVER
false,ACURA,TSX,SILVER
false,HOND,2S,SILVER
false,ACURA,TSX,SILVER
false,HOND,2S,SILVER
false,ACURA,TSX,SILVER
false,HONDA,CIVIC,BLACK
false,ACURA,TSX,SILVER
false,HONDA,CIVIC,BLACK
false,ACURA,TSX,SILVER
false,HONDA,CIVIC,BLACK
false,ACURA,TSX,SILVER
false,HONDA,CIVIC,BLACK
false,ACURA,TSX,SILVER
false,HONDA,CIVIC,BLACK
false,ACURA,TSX,SILVER
false,HONDA,CIVIC,BLACK
false,ACURA,TSX,SILVER
false,HONDA,CIVIC,BLACK
false,ACURA,TSX,SILVER
false,HONDA,CIVIC,BLACK
false,HONDA,CIVIC,BLACK
false,HONDA,CIVIC,BLACK
false,HONDA,CIVIC,BLACK
false,HONDA,CIVIC,BLACK
false,FORD,ESCAPE,BLACK
false,FORD,ESCAPE,BLACK
false,FORD,ESCAPE,BLACK
false,FORD,ESCAPE,BLACK
false,FORD,ESCAPE,BLACK
false,FORD,ESCAPE,BLACK
false,TOYOTA,COROLLA,BLACK
false,TOYOTA,COROLLA,BLACK
false,TOYOTA,COROLLA,BLACK
false,TOYOTA,COROLLA,BLACK
false,MAZDA,3,WHITE
false,MAZDA,3,WHITE
false,MAZDA,3,WHITE
false,MAZDA,3,WHITE
false,DODGE,DURANGO TK,SILVER
false,DODGE,DURANGO TK,SILVER
false,DODGE,DURANGO TK,SILVER
false,HONDA,4S,ORANGE
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,BMW,4S,BLACK
false,NISSAN,ALTIMA,TAN
false,HONDA,PILOT,GRAY
false,TOYOTA,CORROLA,RED
false,JEEP,WRANGLER,BLACK
false,JEEP,WRANGLER,BLACK
false,JEEP,WRANGLER,BLACK
false,JEEP,WRANGLER,BLACK
false,JEEP,WRANGLER,BLACK
false,JEEP,WRANGLER,BLACK
false,JEEP,WRANGLER,BLACK
false,MAZDA,2S,BLUE
false,DODGE,CHARGER,GRAY
false,DODGE,CHARGER,GRAY
false,DODGE,CHARGER,GRAY
false,DODGE,CHARGER,GRAY
false,DODGE,CHARGER,GRAY
false,DODGE,CHARGER,GRAY
false,DODGE,CHARGER,GRAY
false,TOYOTA,CAMRY,BLACK
false,TOYOTA,CAMRY,BLACK
false,TOYOTA,CAMRY,BLACK
false,TOYOTA,CAMRY,BLACK
false,TOYOTA,CAMRY,BLACK
false,TOYOTA,CAMRY,BLACK
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,CHEVY,ASTRO,WHITE
false,JEEP,CHEROKEE,BLACK
false,JEEP,CHEROKEE,BLACK
false,JEEP,CHEROKEE,BLACK
false,JEEP,CHEROKEE,BLACK
false,JEEP,CHEROKEE,BLACK
false,JEEP,CHEROKEE,BLACK
false,JEEP,CHEROKEE,BLACK
false,JEEP,CHEROKEE,BLACK
false,HONDA,COUPE,BLACK
false,HONDA,COUPE,BLACK
false,HONDA,COUPE,BLACK
false,HONDA,COUPE,BLACK
false,HONDA,COUPE,BLACK
false,MAZD,4S,GOLD
false,MAZD,4S,GOLD
false,MAZD,4S,GOLD
false,MAZD,4S,GOLD
false,MAZD,4S,GOLD
false,MAZD,4S,GOLD
false,MAZD,4S,GOLD
false,MAZD,4S,GOLD
false,TOYOTA,PRIUS,SILVER
false,TOYOTA,PRIUS,SILVER
false,TOYOTA,PRIUS,SILVER
false,HONDA,2DR,RED
false,HONDA,2DR,RED
false,HONDA,2DR,RED
false,HONDA,2DR,RED
false,HONDA,2DR,RED
false,HONDA,2DR,RED
false,TOYT,TK,BLACK
false,MAZA,VN,MAROON
false,NISSAN,ALTIMA 4DR,RED
false,LIINCOLN,MK Z,MAROON
false,LIINCOLN,MK Z,MAROON
false,LIINCOLN,MK Z,MAROON
false,LIINCOLN,MK Z,MAROON
false,SATURN,L200,RED
false,HYUNDAI,SONATA,GRAY
false,JAGUAR,4DR,SILVER
false,JAGUAR,4DR,SILVER
false,JAGUAR,4DR,SILVER
false,MAZDA,MIATA,RED
false,ACUR,TK,BLACK
false,ACUR,TK,BLACK
false,HYUNDAI,4DR SONATA,N/A
false,HYUNDAI,4DR SONATA,N/A
false,NISS,MURANO,WHITE
false,HINDA,CIVIC,RED
false,TOYOTA,COROLLA,BLACK
false,TOYOTA,COROLLA,BLACK
false,TOYOTA,2S,BLACK
false,TOYOTA,2S,BLACK
false,CHEV,COBALT,SILVER
false,CHEV,COBALT,SILVER
false,SATU,AURA,SILVER
false,SATU,AURA,SILVER
false,KIA,OPTIMA,WHITE
false,CHEVY,SILVERADO,WHITE
false,VOLK,JETTA,SILVER
false,HONDA,4S,ORANGE
false,CHEV,TK,BLUE
false,TOYT,4S PRIUS,BLACK
false,SUBA,SW,GRAY
false,TOYT,TK RAV4,SILVER
false,TOYT,4S COROLLA,"BLUE, DARK"
false,BMW,4D 328I,BLACK
false,MITS,4S LANCER,SILVER
false,HOND,TK CRV,BLACK
false,BMW,TK,SILVER
false,HOND,TK CRV,WHITE
false,HOND,4S CIVIC,GRAY
false,TOYT,4S COROLLA,GRAY
false,HOND,4D FIT,SILVER
false,HOND,4D ACCORD,GOLD
false,SUBARU,SW,GRAY
false,HONDA,4S,GREEN
false,FORD,F250,GRAY
false,FORD,F250,GRAY
false,CADI,4S,MAROON
false,AUDI,A4,WHITE
false,FORD,TK,WHITE
false,TOYOTA,VAN,RED
false,HYUNDAI,SEDAN,RED
false,HYUNDAI,ELANTRA,WHITE
false,TOYOTA,CAMRY,WHITE
false,TOYOTA,CAMRY,WHITE
false,FORD,FUSION,BLACK
false,FORD,FUSION,BLACK
false,HOND,ACCORD,GRAY
false,TOYOTA,COROLLA,BLACK
false,PONT,4S,GREEN
false,VOLK,GOLF,SILVER
false,VOLK,GOLF,SILVER
false,JEEP,WRANGLER,WHITE
false,TOYOTA,4 RUNNER,SILVER
false,LEXUS,RX350,BLACK
false,NISSAN,MAXIMA,RED
false,LEXUS,RX350,SILVER
false,LEXUS,RX350,SILVER
false,TOYT,HIGHLANDER,SILVER
false,TOYT,HIGHLANDER,SILVER
false,TOYT,HIGHLANDER,SILVER
false,MERZ,SL550,SILVER
false,LEXUS,4S,BLUE
false,NISS,SENTRA,GOLD
false,HOND,VN,SILVER
false,MAZD,4S,BLUE
false,HONDA,ACCORD,BLUE
false,CHEVY,4S,WHITE
false,HONDA,CIVIC,BLACK
false,NISSAN,MAXIMA,BLACK
false,HONDA,CIVIC,SILVER
false,HYUNDAI,GENESIS,BLACK
false,HYUNDAI,GENESIS,BLACK
false,HYUNDAI,GENESIS,BLACK
false,HYUNDAI,GENESIS,BLACK
false,FORD,FOCUS,SILVER
false,FORD,FOCUS,SILVER
false,PONTIAC,GRAND AM,GREEN
false,PONTIAC,GRAND AM,GREEN
false,NISSAN,ALTIMA,WHITE
false,NISSAN,ALTIMA,WHITE
false,NISSAN,ALTIMA,WHITE
false,HYUNDAI,ELANTRA,BLUE
false,HYUNDAI,ELANTRA,BLUE
false,TOYOTA,COROLLA,RED
false,TOYOTA,COROLLA,RED
false,HYUNDAI,ELANTRA 4S,WHITE
false,HYUNDAI,ELANTRA 4S,WHITE
false,NISS,4S,BLACK
false,NISS,4S,BLACK
false,TOYT,VN,BEIGE
false,TOYT,VN,BEIGE
false,TOYT,VN,BEIGE
false,TOYT,VN,BEIGE
false,FORD,FOCUS,WHITE
false,CADILLAC,ESCALADE,"BLUE, DARK"
false,CADILLAC,ESCALADE,"BLUE, DARK"
false,TOYOTA,RAV4,BLUE
false,TOYOTA,RAV4,BLUE
false,HYUNDAI,SANTA FE,SILVER
false,HYUNDAI,SANTA FE,SILVER
false,MERCEDES BENZ,GLC300,WHITE
false,MERCEDES BENZ,GLC300,WHITE
false,NISSAN,VERSA,GRAY
false,NISSAN,VERSA,GRAY
false,TOYOTA,CAMRY,"BLUE, DARK"
false,TOYOTA,CAMRY,"BLUE, DARK"
false,DODGE,MAGNUM,RED
false,VOLKSWAGON,JETTA,"BLUE, DARK"
false,VOLKSWAGON,JETTA,"BLUE, DARK"
false,FORD,EXPLORER,RED
false,HONDA,4S,BLUE
false,TOYT,HIGHLANDER,GREEN
false,TOYT,HIGHLANDER,GREEN
false,TOYT,CAMRY,GRAY
false,KIA,SPORTAGE,RED
false,KIA,SPORTAGE,RED
false,SCION,2S,MAROON
false,CADI,ESC,BLACK
false,CADI,ESC,BLACK
false,GMC,YUKON,GRAY
false,VOLKSWAGON,JETTA,RED
false,LEXUS,RX300,WHITE
false,LEXUS,RX300,WHITE
false,TOYOTA,4RUNNER,BLACK
false,TOYOTA,4RUNNER,BLACK
false,FORD,F150,BLUE
false,TOYOTA,SIENNA,BLUE
false,NISSAN,MURNO,WHITE
false,NISSAN,MURNO,WHITE
false,NISSAN,MURNO,WHITE
false,TOYOTA,CAROLLA,SILVER
false,TOYOTA,CAROLLA,SILVER
false,TOYOTA,CAROLLA,SILVER
false,TOYOTA,CAROLLA,SILVER
false,KIA,RIO,BLACK
false,KIA,RIO,BLACK
false,KIA,RIO,BLACK
false,KIA,RIO,BLACK
false,CHEVY,4S,SILVER
false,HOND,4S,SILVER
false,HOND,4S,SILVER
false,HOND,4S,SILVER
false,ACUR,MDX,GRAY
false,ACUR,MDX,GRAY
false,ACURA,4S,GRAY
false,HYUNDAI,4S,BEIGE
false,HONDA,CIVIC,SILVER
false,HONDA,CIVIC,SILVER
false,JEEP,CHEROKEE,BLACK
false,HOND,TK,SILVER
false,BUICK,4D,SILVER
false,CHEV,4S,SILVER
false,NISSAN,MURANO,SILVER
false,NISSAN,MURANO,SILVER
false,HONDA,CIVIC,RED
false,HONDA,CIVIC,RED
false,MAZ,4D,RED
false,FORD,F150,WHITE
false,CHEVY,IMPALA,"BLUE, DARK"
false,CHEVY,IMPALA,"BLUE, DARK"
false,HONDA,CIVIC,RED
false,HONDA,CIVIC,RED
false,HONDA,CIVIC,BLACK
false,FORD,ESCAPE,"BLUE, DARK"
false,FORD,ESCAPE,"BLUE, DARK"
false,FORD,ESCAPE,"BLUE, DARK"
false,FORD,VN,WHITE
false,HONDA,ACCORD,SILVER
false,HONDA,ACCORD,SILVER
false,JEEP,TK,"BLUE, DARK"
false,NONE,NONE,N/A
false,NONE,NONE,N/A
false,HONDA,ACCORD,GRAY
false,NISSAN,VERSA,RED
false,TOYT,4S,GRAY
false,HOND,4S,GRAY
false,MITS,LANCER,BLUE
false,PONT,2S,BLACK
false,LEXU,4S,GOLD
false,LEXU,4S,GOLD
false,HYUN,ELANTRA,GRAY
false,PLYMOUTH,VOYAGER,MAROON
false,FORD,FOCUS HB,SILVER
false,NISSAN,SENTRA,WHITE
false,CHRY,TOWN AND COUN,"BLUE, LIGHT"
false,CHEV,MALIBU,SILVER
false,HONDA,ACCORD,SILVER
false,VOLVO,4S,RED
false,TOYT,4S,SILVER
false,VW,GOLF,GRAY
false,HYUNDAI,2S,BLACK
false,HYUNDAI,2S,BLACK
false,HYUN,ACCENT,RED
false,MAZDA,6,GRAY
false,TOYT,MATRIX,BLUE
false,TOYT,MATRIX,BLUE
false,JEEP,WRANGLER,BLACK
false,LEXS,TK,BLACK
false,LEXS,TK,BLACK
false,HOND,CIVIC,BLUE
false,HOND,CIVIC,BLUE
false,TOTY,HIGHLANDER,GRAY
false,TOTY,HIGHLANDER,GRAY
false,TOYT,SIENNA,GRAY
false,MAZDA,4S,BLACK
false,FORD,MUSTANG,BLACK
false,FORD,MUSTANG,BLACK
false,CHEV,SUV,MAROON
false,CHEV,SUV,MAROON
false,TOYOTA,TC,GRAY
false,CHEV,SUV,MAROON
false,CHEV,SUV,MAROON
false,SUBA,4S,BLUE
false,SUBA,4S,BLUE
false,FORD,SU,GOLD
false,FORD,SU,GOLD
false,MAZD,4S,"BLUE, LIGHT"
false,MAZD,4S,"BLUE, LIGHT"
false,SUBA,SW,RED
false,SUBA,SW,RED
false,TOYOTA,SIENNA,GRAY
false,TOYOTA,SIENNA,GRAY
false,MAZDA,3,BLUE
false,MAZDA,3,BLUE
false,MAZDA,3,BLUE
false,TOYT,5D,YELLOW
false,TOYT,4S,SILVER
false,KIA,YK,BLACK
false,KIA,YK,BLACK
false,BMW,323I,GRAY
false,NISSAN,VERSA,SILVER
false,MERZ,2S,BLACK
false,VOLK,4S,WHITE
false,HYUNDAI,SONATA,SILVER
false,TOYOTA,TACOMA,BLUE
false,TOYOTA,TACOMA,BLUE
false,TOYOTA,TACOMA,BLUE
false,TOYOTA,RAV4,RED
false,TOYOTA,RAV4,RED
false,GMC,TERRAIN,BLACK
false,GMC,TERRAIN,BLACK
false,TOYOTA,CAMRY,GRAY
false,HONDA,CRV,GREEN
false,TOYOTA,RAV4,SILVER
false,TOYOTA,COROLLA,GREEN
false,TOYOTA,COROLLA,GREEN
false,NISSAN,TITAN,WHITE
false,NISSAN,TITAN,WHITE
false,NISSAN,ALTIMA,"GREEN, LGT"
false,TOYOTA,RAV4,SILVER
false,TOYOTA,RAV4,SILVER
false,TOYT,RAV4,RED
false,ACUR,TSX,WHITE
false,CHRYSLER,300,BLACK
false,NISSAN,ARMADA,GRAY
false,NISSAN,ARMADA,GRAY
false,DODGE,AVENGER,WHITE
false,JEEP,WRANGLER,SILVER
false,TOYOTA,CAMRY,TAN
false,TOYOTA,CAMRY,TAN
false,CRYSLER,4D,RED
false,NISSAN,SENTRA,SILVER
false,NISSAN,SENTRA,SILVER
false,LEXUS,TK,BLACK
false,FORD,FOCUS,SILVER
false,FORD,FOCUS,SILVER
false,FORD,FOCUS,SILVER
false,FORD,FOCUS,SILVER
false,FORD,FOCUS,SILVER
false,SUBARU,4DR,"BLUE, LIGHT"
false,FORD,4S,BRONZE
false,MAZDA,2S,BLUE
false,MAZDA,2S,BLUE
false,MAZDA,2S,BLUE
false,MAZDA,2S,BLUE
false,TOYOTA,CAMRY,WHITE
false,TOYOTA,CAMRY,WHITE
false,TOYOTA,CAMRY,BLACK
false,MERCEDES BENZ,2S,SILVER
false,ACURA,4D,BLACK
false,ACURA,4D,BLACK
false,TOYOTA,CAMRY,GRAY
false,LINCOLN,4S,BLACK
false,LINCOLN,4S,BLACK
false,LINCOLN,4S,BLACK
false,HONDA,ODYSSEY,TAN
false,NISSAN,VERSA,BLACK
false,NISS,ROGUE,SILVER
false,NISS,TK,WHITE
false,FORD,F150,WHITE
false,CHEV,MALIBU,TAN
false,HONDA,ACCORD,BLACK
false,FORD,E350,WHITE
false,HONDA,ACCORD,SILVER
false,HYUNDAI,SANTAFE,GRAY
false,PONTIAC,4S,BLACK
false,PONTIAC,4S,BLACK
false,TOYT,TK,RED
false,CHEVROLET,TAHOE,SILVER
false,"B,W",CN,BLACK
false,"B,W",CN,BLACK
false,MERZ,TK,SILVER
false,MERZ,TK,SILVER
false,HONDA,CIVIC,GRAY
false,HONDA,CIVIC,GRAY
false,HONDA,CIVIC,GRAY
false,LAND ROVER,RANGE ROVER,BLACK
false,LAND ROVER,RANGE ROVER,BLACK
false,HONDA,ODYSSEY,SILVER
false,HONDA,ODYSSEY,SILVER
false,HONDA,ODYSSEY,SILVER
false,HONDA,CRV,BLUE
false,HONDA,CRV,BLUE
false,HONDA,CIVIC,BLACK
false,FORD,TRUCK,WHITE
false,TOYOTA,CAROLLA,RED
false,CHEVORLET,TRAILBLAZER,GREEN
false,BMW,SUV,WHITE
false,MERCEDES,4S,BLACK
false,NISAN,ALTIMA,GRAY
false,NISAN,ALTIMA,GRAY
false,ACURA,MDX,"GREEN, LGT"
false,NISSAN,FRONTIER,SILVER
false,NISSAN,FRONTIER,SILVER
false,SUBARU,OUTBACK,GRAY
false,SUBARU,OUTBACK,GRAY
false,HYUNDAI,4S,SILVER
false,HYUNDAI,4S,SILVER
false,ACURA,TSX,GRAY
false,ACUR,TK,GRAY
false,FORD,F150,GRAY
false,FORD,F150,GRAY
false,TOYOTA,TACOMA,"BLUE, DARK"
false,MERCEDES,CLK320,WHITE
false,MERCEDES,CLK320,WHITE
false,TOYT,VN,SILVER
false,HONDA,2DR,RED
false,NISSAN,PATHFINDER,RED
